Count_Nuclei,Texture_AngularSecondMoment_Eosin_3_00_256,Texture_AngularSecondMoment_Eosin_3_01_256,Texture_AngularSecondMoment_Eosin_3_02_256,Texture_AngularSecondMoment_Eosin_3_03_256,Texture_AngularSecondMoment_Hematoxylin_3_00_256,Texture_AngularSecondMoment_Hematoxylin_3_01_256,Texture_AngularSecondMoment_Hematoxylin_3_02_256,Texture_AngularSecondMoment_Hematoxylin_3_03_256,Texture_Contrast_Eosin_3_00_256,Texture_Contrast_Eosin_3_01_256,Texture_Contrast_Eosin_3_02_256,Texture_Contrast_Eosin_3_03_256,Texture_Contrast_Hematoxylin_3_00_256,Texture_Contrast_Hematoxylin_3_01_256,Texture_Contrast_Hematoxylin_3_02_256,Texture_Contrast_Hematoxylin_3_03_256,Texture_Correlation_Eosin_3_00_256,Texture_Correlation_Eosin_3_01_256,Texture_Correlation_Eosin_3_02_256,Texture_Correlation_Eosin_3_03_256,Texture_Correlation_Hematoxylin_3_00_256,Texture_Correlation_Hematoxylin_3_01_256,Texture_Correlation_Hematoxylin_3_02_256,Texture_Correlation_Hematoxylin_3_03_256,Texture_DifferenceEntropy_Eosin_3_00_256,Texture_DifferenceEntropy_Eosin_3_01_256,Texture_DifferenceEntropy_Eosin_3_02_256,Texture_DifferenceEntropy_Eosin_3_03_256,Texture_DifferenceEntropy_Hematoxylin_3_00_256,Texture_DifferenceEntropy_Hematoxylin_3_01_256,Texture_DifferenceEntropy_Hematoxylin_3_02_256,Texture_DifferenceEntropy_Hematoxylin_3_03_256,Texture_DifferenceVariance_Eosin_3_00_256,Texture_DifferenceVariance_Eosin_3_01_256,Texture_DifferenceVariance_Eosin_3_02_256,Texture_DifferenceVariance_Eosin_3_03_256,Texture_DifferenceVariance_Hematoxylin_3_00_256,Texture_DifferenceVariance_Hematoxylin_3_01_256,Texture_DifferenceVariance_Hematoxylin_3_02_256,Texture_DifferenceVariance_Hematoxylin_3_03_256,Texture_Entropy_Eosin_3_00_256,Texture_Entropy_Eosin_3_01_256,Texture_Entropy_Eosin_3_02_256,Texture_Entropy_Eosin_3_03_256,Texture_Entropy_Hematoxylin_3_00_256,Texture_Entropy_Hematoxylin_3_01_256,Texture_Entropy_Hematoxylin_3_02_256,Texture_Entropy_Hematoxylin_3_03_256,Texture_InfoMeas1_Eosin_3_00_256,Texture_InfoMeas1_Eosin_3_01_256,Texture_InfoMeas1_Eosin_3_02_256,Texture_InfoMeas1_Eosin_3_03_256,Texture_InfoMeas1_Hematoxylin_3_00_256,Texture_InfoMeas1_Hematoxylin_3_01_256,Texture_InfoMeas1_Hematoxylin_3_02_256,Texture_InfoMeas1_Hematoxylin_3_03_256,Texture_InfoMeas2_Eosin_3_00_256,Texture_InfoMeas2_Eosin_3_01_256,Texture_InfoMeas2_Eosin_3_02_256,Texture_InfoMeas2_Eosin_3_03_256,Texture_InfoMeas2_Hematoxylin_3_00_256,Texture_InfoMeas2_Hematoxylin_3_01_256,Texture_InfoMeas2_Hematoxylin_3_02_256,Texture_InfoMeas2_Hematoxylin_3_03_256,Texture_InverseDifferenceMoment_Eosin_3_00_256,Texture_InverseDifferenceMoment_Eosin_3_01_256,Texture_InverseDifferenceMoment_Eosin_3_02_256,Texture_InverseDifferenceMoment_Eosin_3_03_256,Texture_InverseDifferenceMoment_Hematoxylin_3_00_256,Texture_InverseDifferenceMoment_Hematoxylin_3_01_256,Texture_InverseDifferenceMoment_Hematoxylin_3_02_256,Texture_InverseDifferenceMoment_Hematoxylin_3_03_256,Texture_SumAverage_Eosin_3_00_256,Texture_SumAverage_Eosin_3_01_256,Texture_SumAverage_Eosin_3_02_256,Texture_SumAverage_Eosin_3_03_256,Texture_SumAverage_Hematoxylin_3_00_256,Texture_SumAverage_Hematoxylin_3_01_256,Texture_SumAverage_Hematoxylin_3_02_256,Texture_SumAverage_Hematoxylin_3_03_256,Texture_SumEntropy_Eosin_3_00_256,Texture_SumEntropy_Eosin_3_01_256,Texture_SumEntropy_Eosin_3_02_256,Texture_SumEntropy_Eosin_3_03_256,Texture_SumEntropy_Hematoxylin_3_00_256,Texture_SumEntropy_Hematoxylin_3_01_256,Texture_SumEntropy_Hematoxylin_3_02_256,Texture_SumEntropy_Hematoxylin_3_03_256,Texture_SumVariance_Eosin_3_00_256,Texture_SumVariance_Eosin_3_01_256,Texture_SumVariance_Eosin_3_02_256,Texture_SumVariance_Eosin_3_03_256,Texture_SumVariance_Hematoxylin_3_00_256,Texture_SumVariance_Hematoxylin_3_01_256,Texture_SumVariance_Hematoxylin_3_02_256,Texture_SumVariance_Hematoxylin_3_03_256,Texture_Variance_Eosin_3_00_256,Texture_Variance_Eosin_3_01_256,Texture_Variance_Eosin_3_02_256,Texture_Variance_Eosin_3_03_256,Texture_Variance_Hematoxylin_3_00_256,Texture_Variance_Hematoxylin_3_01_256,Texture_Variance_Hematoxylin_3_02_256,Texture_Variance_Hematoxylin_3_03_256,Threshold_FinalThreshold_Threshold,Threshold_GuideThreshold_Threshold,Threshold_OrigThreshold_Threshold,Threshold_SumOfEntropies_Threshold,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_Threshold
168,0.305588894,0.291871069,0.305192185,0.294193784,0.127544227,0.112948598,0.127598713,0.112900347,271.8426338,505.108292,294.4129712,394.5893561,646.3974342,989.6031747,718.4671622,791.8364675,0.962266485,0.929894553,0.959122982,0.94523386,0.765732983,0.641917938,0.739821416,0.713478047,3.010357773,3.359370182,3.080337745,3.175931175,3.872142039,4.261404638,3.963344979,4.074199165,0.001411689,0.00127723,0.001392413,0.001323012,0.000888898,0.000719653,0.000876418,0.000742745,6.391790533,6.669273614,6.45128654,6.520591858,8.047800994,8.322468952,8.095310989,8.224399539,-0.368470332,-0.298428179,-0.352930286,-0.336355215,-0.251332499,-0.192153472,-0.240614347,-0.213451,0.971731308,0.950584672,0.967991278,0.96353525,0.949249472,0.910782676,0.943802477,0.927296569,0.634941997,0.598445067,0.626917574,0.614915201,0.518479335,0.475264197,0.514039325,0.483834321,71.29907394,71.33661377,71.27870482,71.33642192,63.51022952,63.54534118,63.51804489,63.54506106,4.551223907,4.630273376,4.551023398,4.611562384,5.376231696,5.436177273,5.363455535,5.444538406,14136.70827,13904.85023,14110.40341,14015.38566,4872.069846,4537.639213,4804.409859,4735.394231,3602.137727,3602.489629,3601.204096,3602.493754,1379.61682,1381.810597,1380.719255,1381.807675,0.116422856,0.12493296,0.123859678,-12.0957276,12.5611134,1.448062564
18,0.886066623,0.881278466,0.885280435,0.881986177,0.334654463,0.291951471,0.338709246,0.290615131,34.77530741,74.34869887,41.99730561,51.87264699,133.0847266,204.2764646,145.382471,166.2648821,0.950526976,0.893789235,0.940450558,0.925897378,0.817651596,0.718910441,0.800744088,0.771215336,0.590275981,0.658092883,0.604408404,0.636736601,1.297621028,1.547785969,1.288398937,1.537173389,0.003928395,0.003892708,0.003923603,0.003898795,0.002738893,0.002352918,0.002772211,0.002342567,1.015286389,1.058467553,1.024737966,1.04575383,2.843680309,3.051453019,2.829530358,3.05110555,-0.470955787,-0.400300426,-0.457744298,-0.419515126,-0.439242012,-0.322290663,-0.446662368,-0.322481704,0.681886092,0.641277254,0.675069047,0.652700955,0.893432595,0.830885224,0.896400306,0.831014654,0.950710622,0.946247533,0.949912935,0.947307499,0.873105156,0.833240187,0.875733075,0.832329476,6.351418072,6.318817084,6.358279834,6.318817084,39.49394359,39.45954735,39.48658733,39.45954735,0.773809691,0.798223955,0.778452697,0.794021168,2.341147166,2.462561625,2.331004271,2.465609895,1371.053759,1325.673205,1368.504776,1348.149257,1326.590528,1249.185311,1313.871304,1287.196893,351.4572665,350.005476,352.6255204,350.005476,364.9188137,363.3654438,364.8134438,363.3654438,0.050132323,0.067133628,0.0112301,-12.43230523,2.016809857,0.180671099
252,0.174822486,0.158747976,0.173326856,0.158952547,0.059678577,0.047908098,0.059695933,0.048043885,370.6055386,686.5858279,434.0298784,650.2080828,834.7079389,1237.559197,940.069049,1182.283083,0.958177568,0.922525634,0.95109126,0.926630619,0.778820178,0.671968084,0.750949817,0.686619534,3.579681353,3.975357004,3.690243378,3.94886777,4.342923618,4.742645518,4.44598109,4.70808153,0.001047076,0.000894533,0.001020017,0.000898402,0.0006574,0.000499061,0.000644246,0.000503258,7.796112998,8.113040239,7.881786478,8.092280115,9.351136905,9.656446394,9.416073886,9.636342485,-0.336453718,-0.268525527,-0.318840091,-0.272946171,-0.249496903,-0.192181721,-0.237970606,-0.195944892,0.978416767,0.958776211,0.974522622,0.960482946,0.964594797,0.933627463,0.959895386,0.936331846,0.550350251,0.504340297,0.540096454,0.505658265,0.440986818,0.38431044,0.435064631,0.385783762,91.12602056,91.1014254,91.24520231,91.10104073,83.18334602,83.14912307,83.19323025,83.14888708,5.458117832,5.563724005,5.470915213,5.558087906,6.194526454,6.248990287,6.192455015,6.248376217,17352.20604,17037.62052,17314.53109,17074.02714,6713.068627,6307.799275,6609.164893,6363.069674,4430.702895,4431.051588,4437.140241,4431.058807,1886.944141,1886.339618,1887.308485,1886.338189,0.129202578,0.126108736,0.134845434,-12.23357561,14.24838394,1.336338926
93,0.00114449,0.00087916,0.000994842,0.001036788,0.00060431,0.000517214,0.000567951,0.000555399,132.8195234,268.3149713,162.7026458,159.1075457,411.8176353,676.126246,539.7088189,443.3937729,0.926818551,0.851986438,0.911013111,0.912236919,0.579781651,0.310563272,0.449582351,0.547878347,4.064569051,4.554193446,4.341903777,4.18870893,5.20560332,5.575532104,5.463855856,5.277981307,0.000308639,0.000220287,0.000252026,0.00028272,0.000128936,9.75E-05,0.000104574,0.000121181,10.87700122,11.32629478,11.14207401,10.99799307,11.88716032,12.07723167,12.01326466,11.94490286,-0.224149793,-0.150835415,-0.181599187,-0.204434603,-0.060022966,-0.029200381,-0.039513231,-0.050793457,0.967369632,0.917829103,0.944448289,0.958265123,0.721645213,0.548494753,0.619548936,0.680747064,0.211391798,0.162320157,0.182658737,0.194487699,0.10753078,0.086093785,0.092983815,0.099220454,262.9498701,262.9546046,262.7565662,262.9535532,69.15454652,69.17439356,69.14502001,69.17421705,7.070000746,7.036187448,7.050087871,7.070941508,6.952172598,6.810071607,6.826629776,6.933505197,3497.049111,3357.230798,3494.075294,3466.734761,1548.199754,1285.261126,1421.379529,1517.997678,907.4671586,906.3864422,914.194485,906.4605767,490.0043473,490.3468429,490.272087,490.3478627,0.237401351,0.162200183,0.455652421,-11.06681967,2.575708249,0.184572563
202,0.082494319,0.073739555,0.083393064,0.074446404,0.027300178,0.022148027,0.027582549,0.022231554,505.8754342,861.0271277,513.8582349,768.0454923,1145.913994,1601.047181,1219.501637,1435.012076,0.95721163,0.927147239,0.956523445,0.93501443,0.670505374,0.540044049,0.649569076,0.587735874,4.121230947,4.508421106,4.190147117,4.402737913,4.918725597,5.301097475,5.0271101,5.184708257,0.00064688,0.000537257,0.000636783,0.000556664,0.000388102,0.000293295,0.000376693,0.000307976,9.324912557,9.659223814,9.384871097,9.582631026,10.7536871,11.04724496,10.82856355,10.98406518,-0.321858684,-0.262082774,-0.310603778,-0.275861323,-0.213686319,-0.165274923,-0.200897193,-0.175764877,0.985920295,0.972472331,0.984013827,0.976428663,0.961082003,0.929164386,0.954427227,0.93785012,0.443926581,0.399007118,0.437917748,0.408037293,0.334370993,0.287908269,0.329821419,0.294969525,134.5974018,134.5368803,134.442445,134.536793,87.50075944,87.52762986,87.49789001,87.5271435,6.447065133,6.5397792,6.438030457,6.526979049,6.921117351,6.937496514,6.909530505,6.94478047,23139.5885,22776.43343,23124.54819,22869.37101,5809.671345,5360.694171,5740.50991,5526.602983,5911.365984,5909.365141,5909.601606,5909.354125,1738.896335,1740.435338,1740.002887,1740.403765,0.178216795,0.17042084,0.223722916,-11.82484163,15.6668028,1.973642778
147,0.00115692,0.000873493,0.000958748,0.001027549,0.000474046,0.00040915,0.000423769,0.000442458,85.25226398,176.6354748,115.819444,106.4238072,339.009032,542.1693842,452.8220724,384.0924369,0.920208195,0.833786721,0.890938742,0.899855648,0.58806561,0.341276092,0.451872049,0.533334989,3.933584805,4.396545096,4.20530901,4.09771534,5.112624501,5.460558423,5.359905383,5.218983939,0.000358076,0.000260306,0.000292488,0.00031775,0.000137891,0.000105303,0.000112524,0.00012612,10.65834998,11.08210691,10.92130907,10.81535549,11.86939684,12.06858189,12.0158859,11.94850805,-0.209509743,-0.137939125,-0.165216825,-0.182760897,-0.057118276,-0.024479937,-0.033640973,-0.044132991,0.957834779,0.897990868,0.927418486,0.941508851,0.708777903,0.508442782,0.580609166,0.645599163,0.207511649,0.15923466,0.175527497,0.186278484,0.097338163,0.075778926,0.081983501,0.087964239,267.2395696,267.2876019,267.3396639,267.287411,73.01913814,73.02107553,73.06720969,73.02051435,6.908546581,6.867698191,6.883640842,6.895038195,6.933257109,6.802974086,6.832837032,6.906514764,2051.615408,1948.772025,2008.114309,2018.984259,1306.927991,1103.950872,1199.427451,1262.023848,534.2169181,531.351875,530.9834383,531.3520166,411.4842557,411.530064,413.0623808,411.5290713,0.31115454,0.210959941,0.49221318,-11.166875,1.473917498,0.120814251
136,0.325919166,0.310087626,0.324579103,0.311249085,0.120996837,0.101820553,0.121872251,0.101718976,354.7500048,621.8854007,392.1151598,558.787233,727.7643711,1063.212339,801.1925837,977.1257328,0.962202061,0.933763363,0.958246053,0.940483898,0.833913203,0.757491676,0.817180994,0.777127188,2.922575676,3.220811641,2.993160198,3.183351443,3.578390475,3.945366534,3.649998701,3.917734093,0.001602751,0.001464274,0.001582413,0.001471273,0.001122986,0.000909015,0.001121558,0.000910901,6.104552033,6.34376751,6.163927831,6.317134252,7.64555294,7.931579815,7.686708443,7.917456694,-0.370973254,-0.308054773,-0.356639782,-0.31516406,-0.30863509,-0.246035036,-0.300661908,-0.249158179,0.968495065,0.949074497,0.964945056,0.95178576,0.968811449,0.944432294,0.966501575,0.9460241,0.667425394,0.634851547,0.660440616,0.636664422,0.56611651,0.51019722,0.564046254,0.51082738,78.38807408,78.44940385,78.48757728,78.44942975,82.8755538,82.90536347,82.89754319,82.90536347,4.324851091,4.416472984,4.33313362,4.405854763,5.273664092,5.353581769,5.272659695,5.356048922,18416.11496,18155.80099,18390.06883,18218.89525,8035.898774,7705.248223,7963.679326,7791.334829,4692.716242,4694.421598,4695.545999,4694.420621,2190.915786,2192.115141,2191.217977,2192.115141,0.119346422,0.125276938,0.119315569,-11.95294364,12.23017152,1.095548739
180,0.091118776,0.087754218,0.091279565,0.088460215,0.048224038,0.044300696,0.048627197,0.044354678,138.5233524,266.7205079,136.0632422,173.6258752,334.6299039,487.4889553,360.2084239,386.6193022,0.986427213,0.973867392,0.986674187,0.982988503,0.745792894,0.629988087,0.727360677,0.70655158,3.482709984,3.73948979,3.482384957,3.599209264,4.338765316,4.577196701,4.399356105,4.477965701,0.000682747,0.000615404,0.000680632,0.000632495,0.000432507,0.000370715,0.000430168,0.000381638,8.62225179,8.837565851,8.63462427,8.7438382,9.722505304,9.903280107,9.761860662,9.849035563,-0.381649335,-0.341532915,-0.379736693,-0.359136891,-0.221455549,-0.18868281,-0.214827176,-0.198608396,0.991396103,0.986785079,0.991227187,0.989058603,0.954559956,0.934321456,0.951094701,0.941288438,0.461910654,0.435090423,0.460034888,0.44129217,0.348704023,0.322522798,0.34749277,0.326837084,175.2315658,175.3154059,175.2248485,175.316016,68.4853573,68.50655337,68.53400083,68.50693133,6.098356564,6.136262854,6.093259006,6.120440043,6.248934745,6.252090212,6.231981228,6.270667212,20273.40181,20146.12973,20284.94031,20239.14239,2298.104558,2147.501642,2282.172142,2248.387577,5102.981292,5103.212558,5105.250888,5103.192067,658.1836155,658.7476494,660.5951415,658.7517198,0.161157958,0.134760678,0.324743737,-10.84548665,15.28265541,0.753462519
191,0.0908134,0.07903763,0.090035848,0.080277252,0.030407072,0.024250061,0.03068001,0.024290108,293.9271873,546.2248808,345.8910468,474.3001494,774.4470762,1148.743363,860.1536694,1013.467468,0.975639272,0.954735424,0.971348845,0.96069598,0.770626968,0.659400103,0.745158515,0.699509618,3.728593447,4.148131432,3.865787013,3.990133228,4.641717649,5.05164452,4.794972319,4.907801413,0.000756735,0.000608943,0.000724968,0.000646081,0.000402925,0.000301219,0.000383655,0.00031779,8.684363476,9.052226124,8.798313002,8.914988801,10.43702125,10.76647314,10.53720049,10.66059811,-0.35885542,-0.289330295,-0.337222187,-0.315274053,-0.226641765,-0.170588355,-0.20969758,-0.188582817,0.988727282,0.976324029,0.985803133,0.98206104,0.964672935,0.930445716,0.956704204,0.944118009,0.479868002,0.423287168,0.465929463,0.438736315,0.34165362,0.28766916,0.332901761,0.293724071,130.1717086,130.1833111,130.2048534,130.1849352,85.16266796,85.13538512,85.16087361,85.13588491,6.172593713,6.278347582,6.181268521,6.257460738,6.788748784,6.810045776,6.780465479,6.817598234,23837.30449,23588.53688,23799.10756,23660.64335,5978.282929,5596.668913,5890.345908,5731.956199,6032.807919,6033.690439,6036.249652,6033.735874,1688.182501,1686.353069,1687.624894,1686.355917,0.16878551,0.166767702,0.228526648,-11.60082865,15.47755841,1.565439686
121,0.373823274,0.357646225,0.377535228,0.361121487,0.190535455,0.17403201,0.192364426,0.174509583,149.1651299,234.1982434,117.5720896,198.9272256,511.6516551,623.4436932,438.4463311,555.8808537,0.973214441,0.957886628,0.978846686,0.964230048,0.577416554,0.485315429,0.637999785,0.541092788,2.58530313,2.809373215,2.469651297,2.741735235,3.521956284,3.743963082,3.418759527,3.693807778,0.00172716,0.001596567,0.001771166,0.001621183,0.001161255,0.000997506,0.001201742,0.001006854,5.307502781,5.466773071,5.219686325,5.423376582,7.025872934,7.196079773,6.967896775,7.17292391,-0.381807141,-0.332243432,-0.40757317,-0.345478326,-0.238237378,-0.194912998,-0.252342903,-0.200721509,0.958274313,0.941672685,0.964820894,0.94665679,0.92220227,0.888038651,0.930753966,0.893408735,0.686567921,0.659709369,0.696786612,0.664962859,0.564835901,0.528502037,0.574252815,0.531019285,50.76424002,50.68013537,50.6475212,50.68098242,51.52354845,51.51895887,51.51588994,51.51913538,3.894494323,3.974255704,3.870290793,3.952512662,4.677993426,4.740123016,4.673858183,4.746058006,10988.56267,10888.07622,10998.61436,10923.6612,1909.889749,1799.180682,1983.907652,1866.747682,2784.431951,2780.568615,2779.046613,2780.647107,605.385351,605.6560939,605.5884958,605.657134,0.103588411,0.12271367,0.090680945,-11.97747824,10.16928133,1.402372061
50,0.567647708,0.558361788,0.572441747,0.55906925,0.21534565,0.196255254,0.230935416,0.195625799,24.52366036,82.03044585,50.11120761,36.90671031,82.81010594,171.2911407,136.5072195,107.0601214,0.995220313,0.983944514,0.990189388,0.992776374,0.839911635,0.668169344,0.735153798,0.792597618,1.392528168,1.626224644,1.474994998,1.509971028,2.384817842,2.67833605,2.321973103,2.59123384,0.002651134,0.002538696,0.002667372,0.002558901,0.001690493,0.001472405,0.001902934,0.001472881,3.132060227,3.29752601,3.173883242,3.223714993,5.1468045,5.350513047,5.040831328,5.310633687,-0.541785093,-0.460227907,-0.517647282,-0.494665966,-0.349167507,-0.281031368,-0.379895386,-0.293821275,0.949972697,0.927746165,0.943943796,0.937981914,0.941616481,0.908921324,0.951819098,0.916209789,0.845443001,0.824749573,0.842281189,0.830748619,0.700849252,0.661885782,0.732128396,0.662967105,42.34427893,42.12611937,42.12679818,42.12554188,43.94951239,43.91955612,43.91023659,43.91932973,2.446214402,2.486298923,2.416247596,2.483798204,3.839822151,3.889745078,3.736765972,3.908892825,10237.09473,10136.33943,10165.60412,10181.42757,951.7448542,861.1098011,894.3342157,925.3303469,2565.404597,2554.592469,2553.928831,2554.583571,258.63874,258.1002354,257.7103588,258.0976171,0.085056479,0.102496006,0.072742782,-10.72227207,8.104899865,0.307219171
222,0.113275908,0.101215139,0.113030649,0.102783438,0.05440537,0.045537433,0.055063989,0.045500263,543.7354243,1002.350022,579.1155347,738.7432507,1372.125706,1955.697867,1466.038186,1552.253735,0.937531052,0.884852166,0.933462441,0.915134829,0.689339314,0.557163335,0.667977162,0.648516251,4.040933806,4.439369591,4.091594907,4.229376901,4.819987915,5.155403962,4.856264333,4.954984327,0.000843151,0.000717465,0.000834048,0.000751506,0.000536501,0.000427549,0.000539302,0.000446453,8.729190707,9.062350732,8.761045833,8.902240816,9.99847164,10.24228971,10.01204117,10.13524715,-0.306662604,-0.240863009,-0.298951658,-0.271929716,-0.213802646,-0.169336175,-0.210195215,-0.188453973,0.978594154,0.957285333,0.976736665,0.969172013,0.953256216,0.921767194,0.951202697,0.937340676,0.490335677,0.449175482,0.48707293,0.463358297,0.399568093,0.35587904,0.400650197,0.364081676,94.27285118,94.19895323,94.14878948,94.1981858,89.79975782,89.74996954,89.72014646,89.74944385,5.971764721,6.078234858,5.974277015,6.053850118,6.451081257,6.487683985,6.44619913,6.494507796,16864.44709,16407.44376,16828.06161,16671.06679,7461.471628,6876.894462,7364.90968,7280.323807,4352.045627,4352.448446,4351.794285,4352.452509,2208.399333,2208.148082,2207.736967,2208.144385,0.146838548,0.141442537,0.146543197,-12.45308595,14.17591763,2.013746146
168,0.103966967,0.088905069,0.103626129,0.090415138,0.043191108,0.033786583,0.043841059,0.034210175,395.6863838,779.1583955,463.1757143,559.7540503,897.9097574,1433.077944,1018.348522,1045.101118,0.962594056,0.926347191,0.956223735,0.947087162,0.739391038,0.583144098,0.704431097,0.696000095,3.65801487,4.120042989,3.754083189,3.737509081,4.457482428,4.911452257,4.543913441,4.502304857,0.000961413,0.000786866,0.000948177,0.000864762,0.000583635,0.00043496,0.000585568,0.000487356,8.051492098,8.423388586,8.126638058,8.154840696,9.586414533,9.910830896,9.63220554,9.673491724,-0.346196125,-0.268948905,-0.331226062,-0.324143221,-0.237230659,-0.176755261,-0.22917833,-0.2204254,0.982670317,0.962813855,0.979941325,0.978440043,0.961376524,0.923921157,0.957785811,0.953391088,0.526664508,0.47089737,0.521320349,0.501848043,0.413647009,0.353466198,0.413519703,0.373312865,106.3627466,106.3392374,106.4024184,106.3393266,78.62588474,78.56379306,78.6486661,78.5640559,5.676760404,5.79183537,5.677834685,5.767826009,6.316521286,6.355575894,6.306091113,6.373018985,20760.65076,20378.4432,20697.86723,20597.83536,5992.94888,5442.573502,5872.4205,5830.566278,5289.084285,5289.400398,5290.260736,5289.397352,1722.714659,1718.912861,1722.692256,1718.916849,0.152943149,0.156951711,0.181608391,-11.47775981,14.37546041,1.326606615
152,0.170558041,0.148438297,0.172344329,0.149181363,0.029403171,0.021534625,0.030433633,0.022131028,279.7663663,451.2820342,260.5302792,415.3444377,797.9333412,1057.350336,785.2395868,977.265592,0.891886743,0.825174436,0.899126919,0.83909091,0.684378203,0.581290901,0.689126034,0.612987326,3.05003726,3.443638963,3.006298797,3.409894456,4.141974321,4.459263106,4.115266426,4.407514207,0.001364902,0.001095699,0.001394576,0.001101829,0.000627292,0.000461482,0.000649581,0.000478951,6.344525917,6.663969584,6.313121387,6.646120387,8.887521369,9.170062014,8.852818955,9.135861627,-0.334824818,-0.250257477,-0.342198929,-0.254918507,-0.203823428,-0.14631142,-0.210454683,-0.153210725,0.960224655,0.922692093,0.96238822,0.925495135,0.931102597,0.874564041,0.935599988,0.883388262,0.624547784,0.562941172,0.630861273,0.564437023,0.431959465,0.357988613,0.440350517,0.366270651,30.7272789,30.67736112,30.67927143,30.67642102,60.72790348,60.70001468,60.70312022,60.69906402,4.659600294,4.791127265,4.649788852,4.786618873,5.875565559,5.924631406,5.859758189,5.922228548,4895.664935,4711.372941,4904.976237,4747.12884,4258.329248,3993.174421,4266.579953,4073.037194,1293.857825,1290.663744,1291.376629,1290.618319,1264.065647,1262.631189,1262.954885,1262.575697,0.091704187,0.104037888,0.065079725,-13.00309583,7.559474915,1.876935717
39,0.287797871,0.27004131,0.290141454,0.269897449,0.141906914,0.117763684,0.145050678,0.117342564,17.82809248,58.38481698,37.59246641,37.77124844,41.41711557,100.8120239,75.01846478,71.57222423,0.996859882,0.989742252,0.993400689,0.99336389,0.945883996,0.867805796,0.901740217,0.906147802,1.252828134,1.575088338,1.372131223,1.514809823,2.150402762,2.590777147,2.280009882,2.507315475,0.002733498,0.002457259,0.002697902,0.002469707,0.001771097,0.001397529,0.001779971,0.001417571,3.82309039,4.089895204,3.895413532,4.055065029,5.554924136,5.906432227,5.618880404,5.862889351,-0.661666875,-0.567498004,-0.636094411,-0.579696366,-0.449823211,-0.350246041,-0.4311158,-0.362408129,0.988525597,0.980232352,0.986699297,0.981574842,0.97989626,0.958415607,0.976938456,0.961952495,0.855972461,0.811987031,0.847205561,0.815169378,0.705589806,0.631339939,0.703629753,0.636126985,44.6470793,44.74351354,44.78428586,44.74353944,50.85901919,50.81735753,50.83096669,50.81734026,3.251231005,3.359790969,3.241839933,3.356795587,4.337274851,4.435498046,4.306818099,4.439217121,11337.21671,11325.16919,11355.25376,11345.78059,1489.261879,1424.398925,1451.922926,1453.639237,2838.7612,2845.888501,2848.211558,2845.88796,382.6697488,381.3027373,381.7353476,381.3028652,0.121175856,0.149841607,0.077884639,-10.29509735,6.997390558,0.929248329
220,0.044479505,0.037854943,0.044115303,0.038389017,0.010652342,0.008304794,0.011003616,0.008486391,341.6100885,656.5828589,442.031249,627.6709051,1103.007296,1605.178343,1298.910813,1508.630841,0.96429138,0.931315853,0.953750683,0.934340845,0.663485958,0.510594925,0.603421119,0.540031682,4.233018975,4.80491382,4.497029036,4.708112823,5.182197511,5.665727381,5.440786497,5.5815579,0.000497657,0.000363177,0.000448677,0.000381935,0.000261221,0.000179482,0.00023688,0.000190121,10.2145701,10.72944967,10.45561966,10.65650677,11.61685355,11.98733203,11.78307495,11.92910657,-0.334559639,-0.25110048,-0.295018224,-0.262995376,-0.18292906,-0.125345407,-0.156828844,-0.134455696,0.991711392,0.976773345,0.986495168,0.979959997,0.950565896,0.893707363,0.930247909,0.906008248,0.390406033,0.325646402,0.364870935,0.335134721,0.270248871,0.219340046,0.26017681,0.226063912,134.302897,134.3083398,134.2283578,134.3102526,89.88348969,89.91864192,89.84603694,89.91907743,7.082062748,7.162615768,7.076600163,7.152910808,7.301291903,7.296715862,7.278173299,7.299205765,18791.59036,18462.32261,18673.1157,18491.39651,5452.483166,4954.534356,5251.66904,5051.085474,4783.300112,4779.726367,4778.786737,4779.766853,1638.872615,1639.928175,1637.644963,1639.929079,0.174567672,0.160613179,0.223841621,-12.29940663,15.97364381,1.846235501
122,0.001146464,0.000816173,0.000930603,0.001197252,0.000454482,0.000398608,0.000408242,0.000469378,108.1132784,271.7589437,157.5503547,108.45204,355.5932823,694.5010144,512.5206092,329.1739389,0.870488414,0.674799455,0.81122231,0.870220772,0.567530686,0.156109178,0.377029332,0.60001944,4.074256731,4.682742117,4.406754954,4.033270157,5.164464899,5.665007619,5.474249576,5.09843908,0.000294217,0.000191248,0.000230179,0.000306564,0.000132356,8.88E-05,0.000102702,0.000139781,10.58334394,11.07383787,10.87548226,10.54218822,11.86804192,12.05742121,12.01653236,11.82764088,-0.157642671,-0.072454233,-0.106979667,-0.164994876,-0.048183071,-0.017145958,-0.023862612,-0.05493403,0.914621709,0.751692728,0.841115386,0.921847493,0.665902445,0.433841227,0.501888801,0.698078323,0.18087167,0.126865421,0.148891591,0.1862269,0.089398615,0.063788078,0.073493845,0.092996831,288.5737778,288.5861579,288.5890269,288.5861406,74.37706886,74.39305246,74.38846623,74.3932635,6.674154078,6.574853256,6.624808237,6.681183053,6.9114487,6.61971507,6.745221352,6.934629586,1561.440491,1399.572475,1511.61251,1562.879214,1288.885391,951.4489022,1132.887869,1316.77575,417.3884424,417.8328546,417.2907161,417.8328136,411.1196684,411.4874792,411.3521194,411.4874223,0.397280113,0.274272412,0.517066993,-10.54564331,1.356321705,0.095077813
